,Category,CategorySpecific,ageMin,ageMax,ageRange,ageRes,TSid,Lat,Lon,Name,Archive,Proxy,Unit,Interp,Season,Direction,bin0ka,bin1ka,bin2ka,bin3ka,bin4ka,bin5ka,bin6ka,bin7ka,bin8ka,bin9ka,bin10ka,bin11ka,TotalDirection,TotalSlope,TotalSlopeSig,EarlyDirection,EarlySlope,EarlySlopeSig,LateDirection,LateSlope,LateSlopeSig
103,Pollen,Pollen (uncalibrated),74.0,5796.0,5722.0,357.625,M2Llq9tn1s2P,58.58,-75.25,LR3.Gajewski.1992,LakeSediment,pollen,degC,T,annual,positive,0.0,0.1595999999999993,0.14459999999999962,0.24509999999999987,0.20709999999999962,0.09059999999999935,,,,,,,,,,,,,no trend,-0.021921842386411625,0.0
104,Other,Other (uncalibrated),0.841,5593.69,5592.848999999999,2.8275273003033363,NAm2kHydro240,68.35,-154.61,Kurupa.Boldt.2015,LakeSediment,chlorophyll,degC,T,6 7 8 9,positive,0.0,-1.447012995950769,1.6140790960451978,-1.4226815511915623,-1.2473389830508474,-0.6149552865213882,,,,,,,,,,,,,increasing,0.19153073964276085,0.19153073964276085
106,Other,Other (uncalibrated),0.494,7880.835,7880.341,12.689760064412239,PYTMVGBLPHG_SST_from_d18O,63.7622,5.2553,P1003.Sejrup.2011,MarineSediment,d18O,degC,T,annual,positive,0.0,0.3206320611845719,0.4005825120784259,0.3898573461453587,0.272428099769078,0.2733573321182341,0.21788122818070477,0.7221665530845858,,,,,decreasing,-0.051724899227953466,-0.051724899227953466,,,,decreasing,-0.05672373936137357,-0.05672373936137357
109,Pollen,Pollen (uncalibrated),24.0,10864.0,10840.0,140.7792207792208,M2L7thzxje2P,43.24,-80.41,Hams.Bennett.1987,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.5733928571428573,-0.6458500000000003,-0.3888750000000005,0.27674999999999983,-0.41458333333333375,-0.5000000000000009,-0.48496428571428574,-1.1732500000000003,-2.5030277777777785,-2.828000000000001,,increasing,0.2251198047473568,0.2251198047473568,increasing,0.7214422752600363,0.7214422752600363,no trend,-0.012692899006485955,0.0
112,Pollen,Pollen (uncalibrated),314.2,7428.0,7113.8,237.12666666666667,M2Lwm503978P,56.84,-101.04,Lynn.Nichols.1967,LakeSediment,pollen,degC,T,annual,positive,0.0,-2.816333333333333,-9.1715,-2.177,-0.36583333333333323,-2.0115,-4.9125,-9.7745,,,,,increasing,0.6759970180683886,0.6759970180683886,,,,no trend,-0.010125464524005803,0.0
113,Other,Other (uncalibrated),1200.0,12000.0,10800.0,308.57142857142856,T2L_TR163_22_mgca_ruber_SST_from_mgca_ruber,0.515,-92.398,TR163_22.Lea.2006,MarineSediment,Mg/Ca,degC,T,9 10 11 12 1 2 3 4 5 6 7,positive,,,,,,,,,,,,,decreasing,-0.10404118789091976,-0.10404118789091976,decreasing,-0.1626860201726643,-0.1626860201726643,no trend,0.03163857082273107,0.0
114,Other,Other (uncalibrated),1137.5,12000.0,10862.5,603.4722222222222,T2L_TR163_22_uk37_SST_from_uk37,0.515,-92.398,TR163_22.Lea.2006,MarineSediment,alkenone,degC,T,annual,positive,,,,,,,,,,,,,increasing,0.15222585178481837,0.15222585178481837,increasing,0.2580146741672106,0.2580146741672106,no trend,0.24006147397891017,0.0
115,Other,Other (uncalibrated),1200.0,12000.0,10800.0,308.57142857142856,T2L_TR163_22_d18o_ruber_SST_from_d18o_ruber,0.515,-92.398,TR163_22.Lea.2006,MarineSediment,d18O,degC,T,annual,positive,,,,,,,,,,,,,increasing,0.15665304017410353,0.15665304017410353,increasing,0.54314134454167,0.54314134454167,no trend,-0.1481935810315066,0.0
116,Other,Other (uncalibrated),63.0,11932.0,11869.0,169.55714285714285,PYTD948WIQW,68.828,-138.75,Trout.Irvine.2012,LakeSediment,chironomid,degC,T,summer,positive,0.0,-0.33999999999999986,0.0,-0.5333333333333314,-0.21000000000000085,-0.5000000000000018,-0.46250000000000036,-0.3000000000000007,-0.7333333333333325,-0.060000000000002274,1.4000000000000004,-0.2599999999999998,no trend,-0.03944577645585489,0.0,no trend,-0.17057677305369784,0.0,no trend,0.051322878624028394,0.0
118,Pollen,Pollen (uncalibrated),46.3,11950.0,11903.7,99.1975,WEBc195beb6,46.97,-94.68,Steel.Shuman.2016,LakeSediment,pollen,degC,T,warmest month,positive,0.0,0.6660894664646442,1.127994228686866,1.8556586266233772,2.2337662354545422,2.337518039797981,2.337518037575755,2.22799423090909,0.584502166242423,-0.594545454090909,-0.7231168830909098,-5.240259739090913,increasing,0.240340709622732,0.240340709622732,increasing,1.3406651610000804,1.3406651610000804,decreasing,-0.49730387083058714,-0.49730387083058714
119,Pollen,Pollen (uncalibrated),46.3,11950.0,11903.7,99.1975,WEB78de109e,46.97,-94.68,Steel.Shuman.2016,LakeSediment,pollen,degC,T,coldest month,positive,0.0,-0.3454545469696946,0.2180375185858594,0.670871983506494,2.0103896081818196,1.740259737808083,0.3085137074747504,-0.8422799436363615,-0.8511688323030295,-0.3090259741363628,-1.3825974056363624,-7.371645021969696,increasing,0.29422089893029313,0.29422089893029313,increasing,1.0220385491647688,1.0220385491647688,decreasing,-0.45669617782856836,-0.45669617782856836
120,Pollen,Pollen (uncalibrated),46.3,11950.0,11903.7,99.1975,WEB9789c890,46.97,-94.68,Steel.Shuman.2016,LakeSediment,pollen,degC,T,annual,positive,0.0,0.493362192979798,1.2370129879797978,2.191094618376624,3.2389610394545447,3.2076479086464644,2.4917748913131312,1.806854259090909,0.15891775009090908,-0.7490584411590908,-1.414415585909091,-8.926082251075757,increasing,0.3874511591119664,0.3874511591119664,increasing,1.851684435712256,1.851684435712256,decreasing,-0.7256519597296868,-0.7256519597296868
123,Pollen,Pollen (uncalibrated),42.0,10945.0,10903.0,162.73134328358208,M2Lhd1b9ejrP,43.23,-80.37,Decoy.Szeicz.1991,LakeSediment,pollen,degC,T,annual,positive,0.0,0.21973333333333223,0.6543333333333337,-0.1341666666666672,0.34933333333333394,-0.5886666666666667,-0.9056666666666668,-1.674291666666667,-2.2804666666666673,-2.25225,-2.5088000000000017,,increasing,0.3087599820628202,0.3087599820628202,increasing,0.30395503846381633,0.30395503846381633,no trend,0.07111843594989246,0.0
124,Other,Other (uncalibrated),730.0,11850.0,11120.0,127.816091954023,T2L_MD01_2378_mgca_ruber_SST_from_mgca_ruber,-13.0825,121.788,MD01_2378.Xu.2008,MarineSediment,Mg/Ca,degC,T,annual,positive,0.0,-0.3158142857142856,-0.4377625000000016,-0.23318749999999966,-0.24727499999999836,-0.0046874999999992895,0.6858874999999998,0.4941500000000012,0.8093000000000004,0.6995625000000025,0.7769250000000021,0.7248285714285743,decreasing,-0.13682592949123606,-0.13682592949123606,no trend,-0.0382992041757128,0.0,no trend,-0.04792632939223973,0.0
125,Other,Other (uncalibrated),730.0,11950.0,11220.0,104.85981308411215,T2L_MD01_2378_d18o_ruber_SST_from_d18o_ruber,-13.0825,121.788,MD01_2378.Xu.2008,MarineSediment,d18O,degC,T,annual,positive,0.0,0.05224022721012389,0.5892726680398397,0.6681001437382221,0.7072515634275618,0.785215453562337,0.4625210370889121,0.5302529800107401,0.27157517721554214,0.127113956086518,0.2364538588750662,0.11055748449988201,no trend,0.027026789743017872,0.0,no trend,0.06921495054195179,0.0,decreasing,-0.14801364625133268,-0.14801364625133268
128,Pollen,Pollen (uncalibrated),386.0,6146.0,5760.0,288.0,M2L511e6mjbP,53.9,-66.77,Coghill.King.1986,LakeSediment,pollen,degC,T,annual,positive,0.0,1.5555000000000003,1.1315,1.4939999999999998,1.6462500000000002,1.2057000000000002,3.1225,,,,,,,,,,,,no trend,-0.1436544680346486,0.0
129,Other,Other (uncalibrated),422.0,10150.0,9728.0,47.22330097087379,LPD24407fc4,43.677,-2.228,PP10-07.Mary.2016,MarineSediment,foraminifera,degC,T,annual,positive,0.0,0.4863636363636381,1.1078947368421055,-0.9444444444444464,-1.1911764705882355,-0.6566666666666681,-0.08571428571428719,0.3125,0.3642857142857139,-0.3318181818181838,1.8300000000000018,,no trend,-0.004125058411657045,0.0,no trend,-0.07199878838180233,0.0,increasing,0.3542824155275394,0.3542824155275394
130,Other,Other (uncalibrated),422.0,10150.0,9728.0,47.22330097087379,LPD3393775f,43.677,-2.228,PP10-07.Mary.2016,MarineSediment,foraminifera,degC,T,"1,2,3",positive,0.0,0.6500000000000004,1.1078947368421073,-1.1555555555555532,-1.3029411764705863,-0.8099999999999987,0.07142857142857117,0.6187500000000021,0.5452380952380977,-0.2545454545454522,2.0900000000000034,,no trend,-0.02275044306290383,0.0,no trend,-0.03003755324236414,0.0,increasing,0.41497878991954473,0.41497878991954473
131,Other,Other (uncalibrated),422.0,10150.0,9728.0,47.22330097087379,LPD3267fe5d,43.677,-2.228,PP10-07.Mary.2016,MarineSediment,foraminifera,degC,T,"7,8,9",positive,0.0,0.2727272727272734,1.0763157894736857,-0.5444444444444407,-0.8794117647058783,-0.36999999999999744,-0.17142857142856727,-0.024999999999995026,0.2404761904761905,-0.30227272727272236,1.4000000000000057,,no trend,0.011691320617795448,0.0,no trend,-0.11338526583752317,0.0,increasing,0.24077138702732126,0.24077138702732126
134,Pollen,Pollen (uncalibrated),56.0,7225.0,7169.0,123.60344827586206,M2Lr2u9z69jP,56.1,-75.28,GB2.Gajewski.1993,LakeSediment,pollen,degC,T,annual,positive,0.0,0.1613750000000005,-0.05583333333333318,-0.07561111111111085,-0.348576923076922,-0.3467499999999992,-0.1200000000000001,-1.4939999999999998,,,,,increasing,0.11099825206307841,0.11099825206307841,,,,increasing,0.0961245367916141,0.0961245367916141
137,Pollen,Pollen (uncalibrated),58.0,6610.0,6552.0,204.75,M2L1fcqp9rpP,56.28,-75.1,EC1.Gajewski.1993,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.06666666666666643,-0.07036666666666669,0.08133333333333326,0.14900000000000002,-0.10716666666666619,-0.6106666666666669,,,,,,,,,,,,increasing,-0.017783577583626444,-0.017783577583626444
138,Glacier Ice,Glacier Ice,6.0,11922.0,11916.0,72.65853658536585,Rdf2KmRVOb2,-77.3167,39.67,DomeF.Uemura.2018,GlacierIce,d18O,degC,T,annual,positive,0.0,0.43479853479853475,0.03619909502262442,0.4871794871794871,-0.12307692307692308,0.2238461538461538,0.08384615384615379,0.25384615384615383,0.3356643356643356,1.1955128205128207,1.3788461538461538,1.1913461538461538,decreasing,-0.0933971388254369,-0.0933971388254369,decreasing,-0.2770967404869055,-0.2770967404869055,no trend,-0.009553216581398492,0.0
141,Pollen,Pollen (uncalibrated),11.0,10842.0,10831.0,309.45714285714286,M2Lhauzlyt3P,41.93,-70.0,Duck.Winkler.1985,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.24400000000000066,-0.11500000000000021,-0.2535000000000007,0.3844999999999992,-0.11550000000000082,0.3898333333333319,0.08583333333333254,-0.18350000000000044,0.1797857142857131,-0.5981666666666676,,no trend,-0.00023469034804830206,0.0,no trend,0.14588595320314152,0.0,no trend,-0.008124564166055679,0.0
142,Other,Other (uncalibrated),268.0,5998.0,5730.0,143.25,WEB911b3b41,-62.221,-58.96,Yanou.Foster.2016,LakeSediment,GDGT,degC,T,summerOnly,positive,0.0,4.811333333333333,5.395833333333333,3.887333333333334,-0.4191666666666667,-1.3066666666666669,,,,,,,,,,,,,increasing,0.7871951917989901,0.7871951917989901
143,Pollen,Pollen (uncalibrated),40.0,5506.0,5466.0,143.8421052631579,LPD27f34021,42.28,140.26,Yakumo.Leipe.2013,Peat,pollen,degC,T,annual,positive,0.0,-0.09999999999999964,0.03333333333333499,-0.9666666666666668,-1.852380952380952,-2.2416666666666663,,,,,,,,,,,,,increasing,0.5060664262146878,0.5060664262146878
144,Other,Other (uncalibrated),415.43,6511.9,6096.469999999999,132.53195652173912,PYTLU4EW21I,72.16,-155.51,GGC19.Farmer.2011,MarineSediment,dinocyst,degC,T,summer,positive,0.0,0.3047499999999985,-1.5411785714285706,-0.6361785714285713,-1.603625,-2.167305555555556,-1.1861500000000005,,,,,,increasing,0.32235790635523,0.32235790635523,,,,increasing,0.4213357586696403,0.4213357586696403
145,Other,Other (uncalibrated),415.43,6511.9,6096.469999999999,132.53195652173912,PYT6D3JR7SB,72.16,-155.51,GGC19.Farmer.2011,MarineSediment,dinocyst,degC,T,warmest + coldest,positive,0.0,0.16366666666666685,-0.9515714285714283,-0.1735714285714285,-1.0222499999999999,-1.2187777777777775,-0.6358000000000001,,,,,,increasing,0.17713565239612122,0.17713565239612122,,,,increasing,0.2350306395301218,0.2350306395301218
148,Pollen,Pollen (uncalibrated),88.0,7570.0,7482.0,356.2857142857143,M2LkxhxpqjbP,58.583,-75.25,LR1.Gajewski.1993,LakeSediment,pollen,degC,T,annual,positive,0.0,0.423166666666666,0.25,0.4126666666666665,0.48166666666666647,0.5183333333333335,0.40616666666666656,-0.18283333333333385,,,,,no trend,-0.005506154298448918,0.0,,,,decreasing,-0.0839285348060899,-0.0839285348060899
149,Other,Other (uncalibrated),0.0,10502.0,10502.0,26.72264631043257,GH14bc173e,30.85,-10.2685,CapeGhir.Kim.2007,MarineSediment,alkenone,degC,T,annual,positive,0.0,0.19435483870968184,0.08790322580644983,0.38690476190476275,0.4549999999999983,0.7285714285714313,1.2220588235294123,1.215740740740742,1.0717741935483858,1.380405405405405,1.284523809523808,,decreasing,-0.15068329841450218,-0.15068329841450218,decreasing,-0.03705685419507631,-0.03705685419507631,decreasing,-0.1377291869757024,-0.1377291869757024
152,Pollen,Pollen (uncalibrated),113.0,10659.0,10546.0,128.609756097561,M2LvnfrppdsP,45.22,-79.45,Nutt.Bennett.1987,LakeSediment,pollen,degC,T,annual,positive,0.0,0.1814285714285715,0.25871428571428545,0.10180000000000078,0.13683333333333447,-0.06959999999999944,0.04042857142857148,0.11300000000000043,0.06772727272727241,-0.2778333333333336,-0.8679999999999994,,increasing,0.032079751478161424,0.032079751478161424,increasing,0.12441927059314581,0.12441927059314581,no trend,0.01008586137736825,0.0
153,Other,Other (uncalibrated),10.0,6880.0,6870.0,61.891891891891895,T2L_SSDP_102_uk37_SST_from_uk37,34.953,128.881,SSDP_102.Kim.2004,MarineSediment,alkenone,degC,T,annual,positive,0.0,-0.11706392149087108,-0.5438004831763905,-0.46216485506543137,-0.6270507176638596,-0.2934740599056127,-0.7296316555136322,,,,,,increasing,0.10539132833317758,0.10539132833317758,,,,increasing,0.08958154473430202,0.08958154473430202
156,Pollen,Pollen (uncalibrated),0.0,6390.0,6390.0,277.82608695652175,M2Lf6mllgzvP,55.11,-75.25,GB1.Gajewski.1991,LakeSediment,pollen,degC,T,annual,positive,0.0,0.037850000000000605,0.007600000000000939,-0.010733333333332595,-0.15006666666666568,-0.3373999999999997,-0.295399999999999,,,,,,,,,,,,increasing,0.05406104946496032,0.05406104946496032
158,Pollen,Pollen (uncalibrated),53.5,10911.68,10858.18,130.82144578313253,RJ1PlcMDoUi,38.5,43.0,Van.VanZeist.1978,LakeSediment,pollen,degC,T,annual,positive,0.0,0.6481190471499989,0.7879999994000002,1.4643392865249982,0.7779206339555547,0.9779206355111114,1.3720476189833324,1.2234081635428566,4.115976190816667,4.33228571525,5.1864415594,,decreasing,-0.5014303387658284,-0.5014303387658284,decreasing,-1.085298127128882,-1.085298127128882,decreasing,-0.13194293941118823,-0.13194293941118823
162,Pollen,Pollen (uncalibrated),59.0,6359.0,6300.0,165.78947368421052,M2L5adu400zP,56.02,-74.95,EC2.Gajewski.1991,LakeSediment,pollen,degC,T,annual,positive,0.0,0.08966666666666612,0.11391666666666644,0.057916666666666394,-0.01566666666666716,-0.16761904761904756,0.12366666666666593,,,,,,no trend,0.017980582281614872,0.0,,,,no trend,0.034756599613043275,0.0
163,Other,Other (uncalibrated),20.34,9574.0,9553.66,117.94641975308642,PYTI3HL2Q73,61.9,-145.6667,Hudson.Clegg.2011,LakeSediment,chironomid,degC,T,summer,positive,0.0,-0.007752631578949121,0.19861403508771858,0.18378070175438666,0.018114035087720026,-0.10416374269006035,-0.3045526315789484,-0.039652631578947606,0.15969736842105142,0.3892807017543838,,,no trend,-0.004021942188045313,0.0,decreasing,-0.24137078266630896,-0.24137078266630896,no trend,0.0039515554208097116,0.0
166,Pollen,Pollen (uncalibrated),1.0,8332.0,8331.0,93.6067415730337,M2Lkgti4u2yP,49.68,-74.58,CH2.Garralla.1992,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.9699999999999998,-2.1745,-1.9564999999999992,-0.537055555555555,0.07954545454545459,-1.158666666666666,-1.5276666666666658,1.5860000000000003,,,,no trend,-0.09528370225774284,0.0,,,,no trend,-0.13825606328597742,0.0
169,Pollen,Pollen (uncalibrated),192.0,7300.0,7108.0,309.04347826086956,M2Lpztrlwi8P,52.25,-67.07,LacGras.King.1986,LakeSediment,pollen,degC,T,annual,positive,0.0,0.3569999999999993,1.0679166666666666,0.8644999999999996,1.9587499999999993,,2.3367499999999994,2.58275,,,,,decreasing,-0.3736786583784891,-0.3736786583784891,,,,decreasing,-0.3679672328411809,-0.3679672328411809
173,Pollen,Pollen (uncalibrated),0.0,10888.0,10888.0,247.45454545454547,M2Lhapfah89P,64.17,-127.62,Keele.Szeicz.1995,LakeSediment,pollen,degC,T,annual,positive,0.0,0.5510000000000002,0.23199999999999932,0.8900833333333331,0.9942500000000001,0.8735833333333334,0.11299999999999955,-0.10350000000000037,3.34765,2.60675,5.247916666666667,,decreasing,-0.3457660852058465,-0.3457660852058465,decreasing,-1.2203255382615796,-1.2203255382615796,decreasing,-0.17770403624450265,-0.17770403624450265
174,Pollen,Pollen (uncalibrated),37.46,8940.4,8902.94,181.6926530612245,PYTPSOT4O3M,58.25,8.0,Dalene.Seppa.2009,LakeSediment,pollen,degC,T,summerOnly,positive,0.0,0.8659841269841237,0.6259841269841253,0.7463555555555548,1.1443555555555527,0.9625555555555536,0.8873055555555549,0.5383055555555529,0.07530555555555374,,,,no trend,-0.031011599444604195,0.0,,,,decreasing,-0.19530483731682166,-0.19530483731682166
175,Other,Other (uncalibrated),400.0,11847.0,11447.0,440.2692307692308,T2L_SU81_18_uk37_SST_from_uk37,37.767,-10.183,SU81_18.Bard.2000,MarineSediment,alkenone,degC,T,annual,positive,0.0,-0.11724707580825111,-0.4247054681296518,0.2756711070194484,0.3304318729771971,0.9277723847081489,0.21416528771674948,0.5659416951669485,0.42146767632357296,0.7251045502247493,-0.07319283549548317,-5.245885891737851,no trend,0.2761621200486598,0.0,no trend,1.0801394715105772,0.0,no trend,-0.1766507349992558,0.0
178,Pollen,Pollen (uncalibrated),235.89,4596.56,4360.67,103.8254761904762,RK3DipzaeJ8,41.03,-0.22,SaladaPequena.EPD,LakeSediment,pollen,degC,T,annual,positive,0.0,-3.2123979587142877,-1.1699693874142856,-0.9516836732142835,-4.403673467857143,,,,,,,,,,,,,,no trend,0.6382523590107049,0.0
182,Pollen,Pollen (uncalibrated),1.6,6113.9,6112.299999999999,210.76896551724136,M2Lhfelk1bfP,33.96,-119.98,Abalone.Cole.1994,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.032999999999999474,-0.1117499999999989,0.6250000000000018,0.856083333333336,0.8365833333333352,-0.9927499999999991,,,,,,,,,,,,no trend,-0.17790939929112015,0.0
183,Other,Other (uncalibrated),33.0,9980.0,9947.0,174.50877192982455,WEB1a9dec29,66.3476,-104.9457,TK2.Porinchu.2019,LakeSediment,chironomid,degC,T,Summer,positive,0.0,-0.3690289393939423,-0.3235392727272757,-0.5237322727272744,-0.5852272727272751,-0.7998272727272759,-0.2762506060606089,-0.18568527272727486,-0.998785939393942,-1.3554022727272752,,,increasing,0.10155343126113406,0.10155343126113406,no trend,0.21643117436656167,0.0,increasing,0.14760914888446355,0.14760914888446355
186,Pollen,Pollen (uncalibrated),0.0,8840.4,8840.4,267.8909090909091,M2Lha822fsjP,64.12,-110.57,Queens.Moser.1990,LakeSediment,pollen,degC,T,annual,positive,0.0,3.831000000000001,0.7730000000000015,-0.6504999999999992,4.1641,2.734700000000001,-0.7736999999999998,0.2871666666666677,2.0310000000000006,,,,no trend,0.19279191051897326,0.0,,,,no trend,-0.4762388454261535,0.0
189,Pollen,Pollen (uncalibrated),7.0,6931.0,6924.0,247.28571428571428,M2L5rhw5bdkP,57.92,-75.62,LB1.Gajewski.1993,LakeSediment,pollen,degC,T,annual,positive,0.0,0.040000000000000036,0.21812499999999968,0.06833333333333336,-0.0013333333333322983,-0.0519999999999996,-0.07399999999999984,,,,,,increasing,0.03860435622328153,0.03860435622328153,,,,no trend,0.02276655174785852,0.0
190,Other,Other (uncalibrated),29.0,11206.0,11177.0,372.56666666666666,R9q1L6RBaPd,52.0269,101.0591,ESM-1.Mackay.2012,LakeSediment,chironomid,degC,T,Summer,positive,0.0,0.3667000000000016,0.16570000000000107,0.2058666666666671,-0.8922999999999988,0.13720000000000176,-0.6567999999999987,0.2862000000000009,0.3872,0.9687000000000019,1.0177000000000014,1.6182000000000016,no trend,-0.07015352136826362,0.0,decreasing,-0.4376763035333798,-0.4376763035333798,no trend,0.11195751234153373,0.0
193,Pollen,Pollen (uncalibrated),9.0,8639.9,8630.9,196.15681818181818,M2Lm8jxg50yP,39.94,-105.58,Eldora.Maher.1969,LakeSediment,pollen,degC,T,annual,positive,0.0,0.1795,0.1428999999999998,0.9142999999999999,-0.0495000000000001,1.955,0.5362499999999999,0.3085,0.8703333333333334,,,,decreasing,-0.09266425077216982,-0.09266425077216982,,,,no trend,-0.20076866505899793,0.0
